rank,n,net,pf,dd,mar,win,evr,ryr,tpy,sh,so,avl,folds8,secs,params
218,552,22378,1.401,9584,2.33,18.7,0.327,12.0,36.7,0.35,1.19,124,5,5,"{'lookback': 75, 'band_mult_long': 1.75, 'band_mult_short': 2.0, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.1, 'daytype_hi': 0.75, 'vol_skip_pct': 71.0, 'stop_k': 0.5}"
219,1951,27907,1.106,28000,1.0,12.9,0.093,12.0,129.6,0.22,0.78,154,4,5,"{'lookback': 21, 'band_mult_long': 2.5, 'band_mult_short': 0.75, 'exit_mode': 'band', 'side': 'Both', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.35, 'daytype_hi': 0.75, 'vol_skip_pct': 74.0, 'stop_k': 0.25}"
220,781,17918,1.28,9402,1.91,17.8,0.23,11.9,51.9,0.34,1.07,100,8,4,"{'lookback': 111, 'band_mult_long': 1.0, 'band_mult_short': 1.25, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'off', 'daytype_lo': 0.45, 'daytype_hi': 0.8, 'vol_skip_pct': 40.0, 'stop_k': 0.25}"
221,373,34454,1.699,5571,6.18,31.1,0.482,11.9,24.8,0.65,1.71,192,7,4,"{'lookback': 50, 'band_mult_long': 1.25, 'band_mult_short': 2.25, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 3, 'daytype_mode': 'off', 'daytype_lo': 0.2, 'daytype_hi': 0.95, 'vol_skip_pct': 38.0, 'stop_k': 3.75}"
222,670,37558,1.396,10742,3.5,32.5,0.267,11.9,44.5,0.55,1.26,210,7,4,"{'lookback': 6, 'band_mult_long': 1.25, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.2, 'daytype_hi': 0.85, 'vol_skip_pct': 66.0, 'stop_k': 3.25}"
223,392,29846,1.616,5284,5.65,27.3,0.448,11.7,26.0,0.53,1.49,170,7,2,"{'lookback': 66, 'band_mult_long': 1.0, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 1, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.25, 'daytype_hi': 0.75, 'vol_skip_pct': 20.0, 'stop_k': 3.75}"
224,558,40045,1.423,10103,3.96,26.2,0.312,11.6,37.1,0.49,1.43,230,5,4,"{'lookback': 74, 'band_mult_long': 1.0, 'band_mult_short': 1.5, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 2, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.45, 'daytype_hi': 0.85, 'vol_skip_pct': 61.0, 'stop_k': 0.25}"
225,439,37450,1.602,8565,4.37,33.7,0.399,11.6,29.2,0.62,1.56,214,8,3,"{'lookback': 101, 'band_mult_long': 1.0, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.15, 'daytype_hi': 0.9, 'vol_skip_pct': 46.0, 'stop_k': 2.25}"
226,1675,21646,1.121,19048,1.14,14.7,0.103,11.5,111.3,0.22,0.64,125,5,6,"{'lookback': 76, 'band_mult_long': 1.25, 'band_mult_short': 0.75, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.05, 'daytype_hi': 0.7, 'vol_skip_pct': 39.0, 'stop_k': 4.0}"
227,447,31885,1.513,9293,3.43,26.0,0.38,11.3,29.7,0.55,1.81,188,8,3,"{'lookback': 52, 'band_mult_long': 1.0, 'band_mult_short': 1.75, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.45, 'daytype_hi': 0.8, 'vol_skip_pct': 57.0, 'stop_k': 0.25}"
228,2080,53213,1.117,50540,1.05,30.7,0.081,11.2,138.1,0.31,0.69,316,4,3,"{'lookback': 101, 'band_mult_long': 2.25, 'band_mult_short': 0.75, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'off', 'daytype_lo': 0.2, 'daytype_hi': 0.55, 'vol_skip_pct': 68.0, 'stop_k': 2.25}"
229,760,32963,1.296,7236,4.56,25.3,0.221,11.2,50.5,0.36,1.03,196,3,2,"{'lookback': 68, 'band_mult_long': 1.75, 'band_mult_short': 1.75, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.35, 'daytype_hi': 0.65, 'vol_skip_pct': 67.0, 'stop_k': 0.75}"
230,1157,15953,1.168,17966,0.89,13.7,0.145,11.1,76.8,0.22,0.81,95,3,2,"{'lookback': 70, 'band_mult_long': 2.5, 'band_mult_short': 2.25, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.1, 'daytype_hi': 0.8, 'vol_skip_pct': 71.0, 'stop_k': 3.0}"
231,1070,32035,1.193,14197,2.26,19.3,0.156,11.1,71.1,0.31,0.77,192,4,5,"{'lookback': 80, 'band_mult_long': 0.5, 'band_mult_short': 2.0, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 4, 'daytype_mode': 'off', 'daytype_lo': 0.25, 'daytype_hi': 0.8, 'vol_skip_pct': 96.0, 'stop_k': 1.75}"
232,1311,22172,1.146,20662,1.07,14.4,0.125,10.9,87.1,0.23,0.62,136,2,4,"{'lookback': 116, 'band_mult_long': 0.5, 'band_mult_short': 0.5, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.15, 'daytype_hi': 0.6, 'vol_skip_pct': 15.0, 'stop_k': 2.75}"
233,1165,36145,1.203,32673,1.11,30.8,0.14,10.8,77.4,0.4,0.91,221,5,4,"{'lookback': 6, 'band_mult_long': 2.25, 'band_mult_short': 1.5, 'exit_mode': 'band', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.45, 'daytype_hi': 0.7, 'vol_skip_pct': 85.0, 'stop_k': 1.0}"
234,764,18026,1.256,8610,2.09,17.0,0.212,10.8,50.7,0.32,0.87,111,6,4,"{'lookback': 58, 'band_mult_long': 0.75, 'band_mult_short': 2.0, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.1, 'daytype_hi': 0.7, 'vol_skip_pct': 27.0, 'stop_k': 2.25}"
235,2133,56782,1.112,37905,1.5,32.3,0.076,10.7,141.7,0.31,0.65,351,4,5,"{'lookback': 42, 'band_mult_long': 2.5, 'band_mult_short': 0.75, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.25, 'daytype_hi': 0.85, 'vol_skip_pct': 96.0, 'stop_k': 3.25}"
236,588,12535,1.319,4537,2.76,13.9,0.274,10.7,39.1,0.27,0.83,78,7,1,"{'lookback': 120, 'band_mult_long': 1.0, 'band_mult_short': 2.25, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.05, 'daytype_hi': 0.6, 'vol_skip_pct': 32.0, 'stop_k': 1.0}"
237,583,61796,1.464,10628,5.81,42.2,0.268,10.4,38.7,0.74,1.43,395,8,4,"{'lookback': 15, 'band_mult_long': 1.25, 'band_mult_short': 1.5, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.05, 'daytype_hi': 0.55, 'vol_skip_pct': 82.0, 'stop_k': 2.0}"
238,420,26070,1.481,11279,2.31,22.6,0.372,10.4,27.9,0.4,1.15,167,4,4,"{'lookback': 44, 'band_mult_long': 0.5, 'band_mult_short': 2.0, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.2, 'daytype_hi': 0.55, 'vol_skip_pct': 78.0, 'stop_k': 1.0}"
239,737,29168,1.267,10468,2.79,21.6,0.209,10.3,49.0,0.38,1.03,189,5,1,"{'lookback': 76, 'band_mult_long': 0.5, 'band_mult_short': 1.25, 'exit_mode': 'band', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'off', 'daytype_lo': 0.4, 'daytype_hi': 0.7, 'vol_skip_pct': 17.0, 'stop_k': 1.75}"
240,1668,28702,1.131,26014,1.1,29.7,0.092,10.2,110.8,0.32,0.67,187,7,2,"{'lookback': 45, 'band_mult_long': 1.5, 'band_mult_short': 1.0, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.2, 'daytype_hi': 0.65, 'vol_skip_pct': 97.0, 'stop_k': 2.25}"
241,234,40950,2.21,4200,9.75,46.2,0.652,10.1,15.5,0.74,1.85,269,6,4,"{'lookback': 6, 'band_mult_long': 1.25, 'band_mult_short': 1.5, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.2, 'daytype_hi': 0.75, 'vol_skip_pct': 21.0, 'stop_k': 1.5}"
242,296,61005,1.945,8326,7.33,45.6,0.514,10.1,19.7,0.78,2.1,401,5,3,"{'lookback': 114, 'band_mult_long': 2.25, 'band_mult_short': 2.5, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 1, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.05, 'daytype_hi': 0.85, 'vol_skip_pct': 55.0, 'stop_k': 3.0}"
243,1575,37931,1.132,30086,1.26,26.5,0.097,10.1,104.6,0.3,0.56,249,6,1,"{'lookback': 67, 'band_mult_long': 1.0, 'band_mult_short': 2.25, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.35, 'daytype_hi': 0.8, 'vol_skip_pct': 0.0, 'stop_k': 3.75}"
244,637,48470,1.355,16398,2.96,32.5,0.239,10.1,42.3,0.47,1.21,318,6,4,"{'lookback': 86, 'band_mult_long': 2.0, 'band_mult_short': 0.75, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.35, 'daytype_hi': 0.65, 'vol_skip_pct': 69.0, 'stop_k': 3.0}"
245,415,39496,1.481,11962,3.3,24.1,0.365,10.1,27.6,0.48,1.31,261,6,3,"{'lookback': 63, 'band_mult_long': 2.5, 'band_mult_short': 1.25, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'off', 'daytype_lo': 0.25, 'daytype_hi': 0.55, 'vol_skip_pct': 53.0, 'stop_k': 1.5}"
246,562,54914,1.442,10279,5.34,39.0,0.27,10.1,37.3,0.58,1.29,362,5,4,"{'lookback': 77, 'band_mult_long': 1.25, 'band_mult_short': 1.5, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.25, 'daytype_hi': 0.6, 'vol_skip_pct': 39.0, 'stop_k': 4.0}"
247,1207,30473,1.154,21359,1.43,19.1,0.125,10.0,80.2,0.27,0.74,202,5,1,"{'lookback': 120, 'band_mult_long': 2.25, 'band_mult_short': 0.5, 'exit_mode': 'band', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 1, 'daytype_mode': 'off', 'daytype_lo': 0.3, 'daytype_hi': 0.55, 'vol_skip_pct': 40.0, 'stop_k': 3.0}"
248,538,41070,1.38,14290,2.87,27.5,0.276,9.9,35.7,0.46,1.18,277,4,6,"{'lookback': 38, 'band_mult_long': 2.5, 'band_mult_short': 1.75, 'exit_mode': 'band', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.05, 'daytype_hi': 0.65, 'vol_skip_pct': 87.0, 'stop_k': 3.0}"
249,273,12733,1.678,2692,4.73,20.5,0.539,9.8,18.1,0.4,1.29,87,7,3,"{'lookback': 94, 'band_mult_long': 1.75, 'band_mult_short': 2.5, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.4, 'daytype_hi': 0.75, 'vol_skip_pct': 62.0, 'stop_k': 1.75}"
250,220,15780,2.009,3257,4.84,33.6,0.67,9.8,14.6,0.54,2.07,107,5,5,"{'lookback': 27, 'band_mult_long': 2.5, 'band_mult_short': 1.5, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.3, 'daytype_hi': 0.8, 'vol_skip_pct': 86.0, 'stop_k': 1.5}"
251,945,35056,1.206,24336,1.44,23.9,0.157,9.8,62.8,0.32,0.91,237,5,6,"{'lookback': 83, 'band_mult_long': 1.5, 'band_mult_short': 1.0, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.25, 'daytype_hi': 0.95, 'vol_skip_pct': 46.0, 'stop_k': 2.5}"
252,667,26933,1.298,11409,2.36,26.8,0.218,9.7,44.3,0.33,1.03,185,3,3,"{'lookback': 8, 'band_mult_long': 2.25, 'band_mult_short': 1.5, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.3, 'daytype_hi': 0.8, 'vol_skip_pct': 34.0, 'stop_k': 3.0}"
253,1517,39213,1.14,37248,1.05,31.6,0.096,9.7,100.8,0.29,0.68,270,3,2,"{'lookback': 24, 'band_mult_long': 2.5, 'band_mult_short': 1.0, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.15, 'daytype_hi': 0.55, 'vol_skip_pct': 55.0, 'stop_k': 2.75}"
254,401,31750,1.509,8456,3.75,28.7,0.363,9.7,26.6,0.46,1.39,218,5,4,"{'lookback': 60, 'band_mult_long': 1.75, 'band_mult_short': 1.5, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.45, 'daytype_hi': 0.65, 'vol_skip_pct': 59.0, 'stop_k': 2.0}"
255,1352,21148,1.126,13856,1.53,16.9,0.104,9.4,89.8,0.22,0.57,150,5,3,"{'lookback': 33, 'band_mult_long': 1.75, 'band_mult_short': 0.75, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.35, 'daytype_hi': 0.7, 'vol_skip_pct': 59.0, 'stop_k': 0.75}"
256,470,52130,1.517,11611,4.49,42.6,0.297,9.3,31.2,0.67,1.2,373,8,5,"{'lookback': 7, 'band_mult_long': 1.5, 'band_mult_short': 2.25, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.45, 'daytype_hi': 0.7, 'vol_skip_pct': 0.0, 'stop_k': 2.25}"
257,509,44504,1.458,8858,5.02,40.3,0.274,9.3,33.8,0.57,1.1,319,7,5,"{'lookback': 88, 'band_mult_long': 1.0, 'band_mult_short': 2.0, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'off', 'daytype_lo': 0.05, 'daytype_hi': 0.65, 'vol_skip_pct': 33.0, 'stop_k': 0.75}"
258,550,51650,1.381,24096,2.14,34.9,0.248,9.1,36.5,0.5,1.21,379,5,3,"{'lookback': 75, 'band_mult_long': 1.25, 'band_mult_short': 1.25, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.25, 'daytype_hi': 0.7, 'vol_skip_pct': 62.0, 'stop_k': 0.5}"
259,708,41728,1.272,19384,2.15,30.4,0.189,8.9,47.0,0.43,1.04,311,6,5,"{'lookback': 104, 'band_mult_long': 1.5, 'band_mult_short': 1.75, 'exit_mode': 'band', 'side': 'Both', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.4, 'daytype_hi': 0.75, 'vol_skip_pct': 95.0, 'stop_k': 0.5}"
260,417,30755,1.452,6521,4.72,29.0,0.321,8.9,27.7,0.43,1.29,230,5,6,"{'lookback': 109, 'band_mult_long': 2.0, 'band_mult_short': 1.75, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.45, 'daytype_hi': 0.65, 'vol_skip_pct': 67.0, 'stop_k': 3.5}"
261,655,68961,1.325,14510,4.75,38.0,0.202,8.8,43.5,0.54,1.12,522,6,5,"{'lookback': 105, 'band_mult_long': 0.75, 'band_mult_short': 1.5, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.25, 'daytype_hi': 0.9, 'vol_skip_pct': 91.0, 'stop_k': 1.5}"
262,386,22145,1.426,9114,2.43,20.5,0.339,8.7,25.6,0.36,1.14,169,6,4,"{'lookback': 71, 'band_mult_long': 2.5, 'band_mult_short': 2.25, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.15, 'daytype_hi': 0.6, 'vol_skip_pct': 84.0, 'stop_k': 3.75}"
263,1006,18276,1.168,18094,1.01,22.7,0.13,8.7,66.8,0.28,0.55,140,4,3,"{'lookback': 11, 'band_mult_long': 1.5, 'band_mult_short': 1.75, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.05, 'daytype_hi': 0.65, 'vol_skip_pct': 72.0, 'stop_k': 4.0}"
264,215,13967,1.72,6266,2.23,19.1,0.583,8.3,14.3,0.33,1.21,111,5,5,"{'lookback': 80, 'band_mult_long': 2.5, 'band_mult_short': 2.25, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 4, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.3, 'daytype_hi': 0.95, 'vol_skip_pct': 30.0, 'stop_k': 0.75}"
265,506,26001,1.364,7553,3.44,32.6,0.245,8.3,33.6,0.4,1.08,209,6,4,"{'lookback': 21, 'band_mult_long': 1.5, 'band_mult_short': 2.0, 'exit_mode': 'band', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'off', 'daytype_lo': 0.15, 'daytype_hi': 0.6, 'vol_skip_pct': 35.0, 'stop_k': 3.75}"
266,1887,27695,1.093,32599,0.85,28.7,0.066,8.3,125.3,0.21,0.49,222,3,2,"{'lookback': 43, 'band_mult_long': 1.25, 'band_mult_short': 0.5, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.4, 'daytype_hi': 0.95, 'vol_skip_pct': 60.0, 'stop_k': 1.75}"
267,1098,24314,1.151,13043,1.86,24.3,0.114,8.3,72.9,0.27,0.77,194,4,4,"{'lookback': 8, 'band_mult_long': 1.25, 'band_mult_short': 0.75, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.45, 'daytype_hi': 0.95, 'vol_skip_pct': 33.0, 'stop_k': 0.5}"
268,675,20954,1.218,24647,0.85,16.3,0.182,8.2,44.8,0.27,0.75,170,5,4,"{'lookback': 102, 'band_mult_long': 1.25, 'band_mult_short': 1.0, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.2, 'daytype_hi': 0.7, 'vol_skip_pct': 73.0, 'stop_k': 2.5}"
269,512,20232,1.287,8894,2.27,17.2,0.238,8.1,34.0,0.29,0.86,166,5,4,"{'lookback': 62, 'band_mult_long': 2.25, 'band_mult_short': 1.5, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.25, 'daytype_hi': 0.7, 'vol_skip_pct': 69.0, 'stop_k': 1.75}"
270,534,8003,1.286,4403,1.82,19.9,0.229,8.1,35.5,0.28,0.8,65,4,5,"{'lookback': 35, 'band_mult_long': 2.5, 'band_mult_short': 0.75, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.05, 'daytype_hi': 0.65, 'vol_skip_pct': 84.0, 'stop_k': 0.5}"
271,635,40866,1.278,21385,1.91,31.5,0.19,8.0,42.2,0.41,0.96,338,4,4,"{'lookback': 53, 'band_mult_long': 0.5, 'band_mult_short': 1.0, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.25, 'daytype_hi': 0.9, 'vol_skip_pct': 59.0, 'stop_k': 1.5}"
272,374,29973,1.448,6576,4.56,28.3,0.321,8.0,24.8,0.47,1.07,250,6,5,"{'lookback': 11, 'band_mult_long': 0.5, 'band_mult_short': 2.0, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.25, 'daytype_hi': 0.55, 'vol_skip_pct': 33.0, 'stop_k': 2.0}"
273,1242,26442,1.136,18816,1.41,30.8,0.094,7.8,82.5,0.27,0.62,226,3,4,"{'lookback': 57, 'band_mult_long': 1.0, 'band_mult_short': 0.5, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.3, 'daytype_hi': 0.95, 'vol_skip_pct': 28.0, 'stop_k': 1.25}"
274,880,19372,1.162,16091,1.2,19.0,0.131,7.7,58.4,0.21,0.74,168,5,4,"{'lookback': 93, 'band_mult_long': 2.5, 'band_mult_short': 1.0, 'exit_mode': 'band', 'side': 'Both', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.35, 'daytype_hi': 0.6, 'vol_skip_pct': 40.0, 'stop_k': 0.25}"
