date,note
# source,DERIVED: trading days in the 10 calendar days before a scheduled decision day
# verification,"VERIFIED: derived from the on-main FOMC file; no decision day is itself in the set (0 overlaps, must be 0)"
2018-11-07,fed_blackout
2018-12-10,fed_blackout
2018-12-11,fed_blackout
2018-12-12,fed_blackout
2018-12-13,fed_blackout
2018-12-14,fed_blackout
2018-12-17,fed_blackout
2018-12-18,fed_blackout
2019-01-21,fed_blackout
2019-01-22,fed_blackout
2019-01-23,fed_blackout
2019-01-24,fed_blackout
2019-01-25,fed_blackout
2019-01-28,fed_blackout
2019-01-29,fed_blackout
2019-03-11,fed_blackout
2019-03-12,fed_blackout
2019-03-13,fed_blackout
2019-03-14,fed_blackout
2019-03-15,fed_blackout
2019-03-18,fed_blackout
2019-03-19,fed_blackout
2019-04-22,fed_blackout
2019-04-23,fed_blackout
2019-04-24,fed_blackout
2019-04-25,fed_blackout
2019-04-26,fed_blackout
2019-04-29,fed_blackout
2019-04-30,fed_blackout
2019-06-10,fed_blackout
2019-06-11,fed_blackout
2019-06-12,fed_blackout
2019-06-13,fed_blackout
2019-06-14,fed_blackout
2019-06-17,fed_blackout
2019-06-18,fed_blackout
2019-07-22,fed_blackout
2019-07-23,fed_blackout
2019-07-24,fed_blackout
2019-07-25,fed_blackout
2019-07-26,fed_blackout
2019-07-29,fed_blackout
2019-07-30,fed_blackout
2019-09-09,fed_blackout
2019-09-10,fed_blackout
2019-09-11,fed_blackout
2019-09-12,fed_blackout
2019-09-13,fed_blackout
2019-09-16,fed_blackout
2019-09-17,fed_blackout
2019-10-21,fed_blackout
2019-10-22,fed_blackout
2019-10-23,fed_blackout
2019-10-24,fed_blackout
2019-10-25,fed_blackout
2019-10-28,fed_blackout
2019-10-29,fed_blackout
2019-12-02,fed_blackout
2019-12-03,fed_blackout
2019-12-04,fed_blackout
2019-12-05,fed_blackout
2019-12-06,fed_blackout
2019-12-09,fed_blackout
2019-12-10,fed_blackout
2020-01-20,fed_blackout
2020-01-21,fed_blackout
2020-01-22,fed_blackout
2020-01-23,fed_blackout
2020-01-24,fed_blackout
2020-01-27,fed_blackout
2020-01-28,fed_blackout
2020-04-20,fed_blackout
2020-04-21,fed_blackout
2020-04-22,fed_blackout
2020-04-23,fed_blackout
2020-04-24,fed_blackout
2020-04-27,fed_blackout
2020-04-28,fed_blackout
2020-06-01,fed_blackout
2020-06-02,fed_blackout
2020-06-03,fed_blackout
2020-06-04,fed_blackout
2020-06-05,fed_blackout
2020-06-08,fed_blackout
2020-06-09,fed_blackout
2020-07-20,fed_blackout
2020-07-21,fed_blackout
2020-07-22,fed_blackout
2020-07-23,fed_blackout
2020-07-24,fed_blackout
2020-07-27,fed_blackout
2020-07-28,fed_blackout
2020-09-07,fed_blackout
2020-09-08,fed_blackout
2020-09-09,fed_blackout
2020-09-10,fed_blackout
2020-09-11,fed_blackout
2020-09-14,fed_blackout
2020-09-15,fed_blackout
2020-10-26,fed_blackout
2020-10-27,fed_blackout
2020-10-28,fed_blackout
2020-10-29,fed_blackout
2020-10-30,fed_blackout
2020-11-02,fed_blackout
2020-11-03,fed_blackout
2020-11-04,fed_blackout
2020-12-07,fed_blackout
2020-12-08,fed_blackout
2020-12-09,fed_blackout
2020-12-10,fed_blackout
2020-12-11,fed_blackout
2020-12-14,fed_blackout
2020-12-15,fed_blackout
2021-01-18,fed_blackout
2021-01-19,fed_blackout
2021-01-20,fed_blackout
2021-01-21,fed_blackout
2021-01-22,fed_blackout
2021-01-25,fed_blackout
2021-01-26,fed_blackout
2021-03-08,fed_blackout
2021-03-09,fed_blackout
2021-03-10,fed_blackout
